transaction_id,account_id,transaction_type,amount,currency,timestamp,channel,status,description,merchant_name,merchant_category,reference_number,balance_after,ip_address,device_id,geolocation,is_international,fx_rate,anomaly_flag,created_at
f9e0f6c1-04d5-4c18-be90-e3f80de5abbd,PMLA-A001478-SYN,DEPOSIT,1334.64,CAD,2024-07-03 19:00:33,ONLINE,COMPLETED,DEPOSIT - ONLINE,,,REF125345420,78763.96,201.114.149.130,5c41dbefdcb35383,"43.3051,-64.8118",False,1.0,0,2026-01-10 21:04:43
13419c53-755e-40a6-b9c2-ee5a243ce187,PMLA-A000229-SYN,DEPOSIT,53.55,CAD,2024-07-03 20:04:32,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF175222655,55532.46,178.175.43.246,1ae30213a3ce9436,"43.3334,-62.3974",False,1.0,0,2026-01-10 21:04:43
26027cf6-fd2d-4e8c-99f2-3e0ca80fe3b5,PMLA-A001938-SYN,BILL_PAYMENT,166536.27,CAD,2024-07-03 20:16:00,MOBILE,COMPLETED,BILL_PAYMENT - MOBILE,,,REF475665179,54834.93,9.36.5.26,80f5964450d9049b,,False,1.0,1,2026-01-10 21:04:43
de05b4e3-8d23-47f4-ae5a-f9f32b6e871b,PMLA-A001694-SYN,ATM_WITHDRAWAL,24.57,CAD,2024-07-03 20:19:50,MOBILE,COMPLETED,ATM_WITHDRAWAL - MOBILE,,,REF647337922,92057.53,112.194.170.98,dced696d1df28e51,"49.5388,-66.2603",False,1.0,0,2026-01-10 21:04:43
17a873fc-25c5-4791-8ae7-30250e2569f5,PMLA-A000014-SYN,BILL_PAYMENT,89.79,USD,2024-07-03 20:58:59,MOBILE,COMPLETED,BILL_PAYMENT - MOBILE,,,REF989116601,62510.56,71.245.160.120,3cf322c0341fe0e4,,False,1.0,0,2026-01-10 21:04:43
872c2cdd-54eb-440c-b3ec-a123b294a058,PMLA-A000850-SYN,TRANSFER_OUT,207.32,CAD,2024-07-03 21:55:28,PHONE,COMPLETED,TRANSFER_OUT - PHONE,,,REF328662237,23713.1,,,,False,1.0,0,2026-01-10 21:04:43
24f9969a-0877-4680-b5b9-104e31d3ec27,PMLA-A001138-SYN,TRANSFER_IN,37.47,CAD,2024-07-04 00:31:55,ATM,COMPLETED,TRANSFER_IN - ATM,,,REF520047409,40568.52,,,,False,1.0,0,2026-01-10 21:04:43
33e5c17a-6bb5-4e58-aff7-0f6d9720853e,PMLA-A000323-SYN,TRANSFER_IN,652.11,USD,2024-07-04 00:43:20,BRANCH,COMPLETED,TRANSFER_IN - BRANCH,,,REF779296829,69826.42,,,,False,1.0,0,2026-01-10 21:04:43
470b2f84-7932-45c2-972f-1ae75ddd6fda,PMLA-A001585-SYN,BILL_PAYMENT,434765.71,CAD,2024-07-04 03:34:48,MOBILE,COMPLETED,BILL_PAYMENT - MOBILE,,,REF581614326,57602.99,57.150.23.13,1a07e07c25263906,"43.3589,-95.3319",False,1.0,1,2026-01-10 21:04:43
412f3b89-c1e5-463c-8400-c3b4a1183793,PMLA-A001141-SYN,BILL_PAYMENT,39.4,CAD,2024-07-04 06:53:50,BRANCH,COMPLETED,BILL_PAYME,,,REF651522157,28517.81,,,,False,1.0,0,2026-01-10 21:04:43
abb38dc5-9138-4de6-b14f-7fb43d819ec9,PMLA-A001764-SYN,POS_PURCHASE,18.6,CAD,2024-07-04 06:58:47,ATM,PENDING,POS_PURCHASE - ATM,Merchant_3691,GROCERY,REF674717083,75730.22,,,,False,1.0,1,2026-01-10 21:04:43
a504ef45-4e6a-4e71-bddd-e895040e860b,PMLA-A000693-SYN,DEPOSIT,99.87,CAD,2024-07-04 07:05:21,ONLINE,COMPLETED,DEPOSIT - ONLINE,,,REF464890684,69495.41,171.143.21.47,870a8f6f4d261ef4,"52.1854,-76.1748",True,1.0,0,2026-01-10 21:04:43
f625d6c9-a329-4c56-9bf7-ecbd0ff0ff17,PMLA-A000246-SYN,TRANSFER_IN,162.58,CAD,2024-07-04 07:10:36,ATM,COMPLETED,TRANSFER_IN - ATM,,,REF789864376,93611.82,,,,False,1.0,0,2026-01-10 21:04:43
51ddad2e-fe31-4b3c-85e9-0ec4a2bd4d38,PMLA-A001803-SYN,WITHDRAWAL,132.63,CAD,2024-07-04 08:08:06,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF805909974,57328.7,174.29.245.163,e3fbfa4cc0d8891c,,False,1.0,0,2026-01-10 21:04:43
ea0cc2d3-1478-4b67-ac47-12c3ead7ad35,PMLA-A000487-SYN,TRANSFER_IN,223.54,CAD,2024-07-04 08:28:50,ONLINE,COMPLETED,TRANSFER_IN - ONLINE,,,REF750947744,28984.14,205.218.153.181,edc66d0e9a276e21,,False,1.0,0,2026-01-10 21:04:43
249ef8a6-b648-4f63-acfd-dafbc9a8e3e2,PMLA-A001839-SYN,POS_PURCHASE,3.94,CAD,2024-07-04 08:57:03,ONLINE,COMPLETED,POS_PURCHASE - ONLINE,Merchant_6417,TELECOM,REF340164338,54924.81,241.255.18.183,56520bb00450a782,"48.1435,-119.0575",True,1.0,0,2026-01-10 21:04:43
eaba361f-44a6-4eaf-b3e0-799f7e3acd7a,PMLA-A000755-SYN,TRANSFER_OUT,288.1,CAD,2024-07-04 08:57:13,ATM,COMPLETED,TRANSFER_OUT - ATM,,,REF210953992,17396.19,,,,False,1.0,0,2026-01-10 21:04:43
2f317db7-d068-4723-b0a6-c88e88769205,PMLA-A001087-SYN,TRANSFER_OUT,57.15,CAD,2024-07-04 08:58:16,MOBILE,COMPLETED,TRANSFER_OUT - MOBILE,,,REF872723275,56461.48,224.115.226.25,cc83a504f5d8e834,,False,1.0,0,2026-01-10 21:04:43
f83933fb-4fef-4373-a9dc-1cd12b2bd83f,PMLA-A000991-SYN,WITHDRAWAL,163.46,CAD,2024-07-04 09:02:52,ONLINE,PENDING,WITHDRAWAL - ONLINE,,,REF901385259,5364.09,237.89.211.224,308eafb7d77def65,,False,1.0,0,2026-01-10 21:04:43
c6b0f66a-ab06-41e6-9e1c-2293bc3289ca,PMLA-A000312-SYN,WITHDRAWAL,117.13,CAD,2024-07-04 09:11:58,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF420300394,77389.27,43.93.88.21,05bb87e84a445e38,"51.2312,-74.95",False,1.0,0,2026-01-10 21:04:43
e0e8a9a9-7087-42b0-82bb-19e94e818f8b,PMLA-A001793-SYN,ATM_WITHDRAWAL,10.07,CAD,2024-07-04 09:45:12,BRANCH,COMPLETED,ATM_WITHDRAWAL - BRANCH,,,REF439659128,63723.36,,,,False,1.0,0,2026-01-10 21:04:43
5dd9d3a4-5594-437c-8fe7-86849325cf29,PMLA-A001411-SYN,WITHDRAWAL,153.79,CAD,2024-07-04 09:55:41,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF942044752,16635.7,172.186.196.46,0868db775b50324f,,False,1.0,0,2026-01-10 21:04:43
0def436d-9800-4784-88c0-246e9a2f7396,PMLA-A002014-SYN,WITHDRAWAL,16.64,CAD,2024-07-04 10:04:55,MOBILE,COMPLETED,WITHDRAWAL - MOBILE,,,REF741252331,22195.57,60.57.37.161,98b61ae5b1019683,"45.7855,-127.4208",False,1.0,0,2026-01-10 21:04:43
2b9fb126-a5a5-4e44-bdd9-9c9e652820e3,PMLA-A001510-SYN,WITHDRAWAL,18.58,CAD,2024-07-04 10:07:35,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF260120770,53989.58,229.229.205.38,c19ff73f1e8610eb,"47.0634,-99.4095",False,1.0,0,2026-01-10 21:04:43
f6710ada-631a-466f-adad-c8d282f9dcca,PMLA-A000667-SYN,PAYROLL,4219.06,USD,2024-07-04 10:11:22,BRANCH,COMPLETED,PAYROLL - BRANCH,,,REF338086221,30556.1,,,,False,1.0,0,2026-01-10 21:04:43
180bf2c5-9bd1-41a9-9223-aab498696095,PMLA-A000100-SYN,WITHDRAWAL,90.04,CAD,2024-07-04 10:44:41,MOBILE,COMPLETED,WITHDRAWAL - MOBILE,,,REF405806865,43404.46,175.196.119.141,f04b8b230dc7d252,"45.6448,-126.8927",False,1.0,0,2026-01-10 21:04:43
77da0d83-74c1-4cc6-bd26-8bb6708f0671,PMLA-A001057-SYN,TRANSFER_OUT,358.68,CAD,2024-07-04 10:52:28,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF955950236,37676.14,48.185.167.20,51cd7678dbe703fe,"44.6173,-60.3947",False,1.0,0,2026-01-10 21:04:43
d1788bd1-bd66-4f01-adb6-f59a2e408895,PMLA-A001067-SYN,POS_PURCHASE,37.43,CAD,2024-07-04 11:26:03,MOBILE,COMPLETED,POS_PURCHASE - MOBILE,Merchant_2925,INSURANCE,REF761021091,15057.6,78.33.33.45,e3cdd051e882c75e,"47.084,-68.4692",False,1.0,0,2026-01-10 21:04:43
8de822fc-9edc-42b6-a279-1fcb271d74b3,PMLA-A001699-SYN,TRANSFER_IN,17.47,CAD,2024-07-04 11:29:13,MOBILE,FAILED,TRANSFER_IN - MOBILE,,,REF170897285,15416.64,151.104.47.91,7814db608b881402,,False,1.0,0,2026-01-10 21:04:43
da9fb0ee-e500-40a2-8b04-12a3cb5f9587,PMLA-A001302-SYN,DEPOSIT,16.28,CAD,2024-07-04 11:46:01,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF215960908,83762.88,3.28.69.130,47b272a1ec22b7c0,"51.278,-123.4456",False,1.0,0,2026-01-10 21:04:43
3ce3cc1d-44a2-49cb-997b-7417f636165f,PMLA-A000209-SYN,POS_PURCHASE,8.46,CAD,2024-07-04 11:54:49,ONLINE,PENDING,,Merchant_7013,UTILITIES,REF637405716,22125.89,100.128.44.224,88c23375fd221fd6,"45.3977,-70.821",False,1.0,0,2026-01-10 21:04:43
795f4062-1bc3-4237-b5c0-2ce8bc81bd46,PMLA-A000877-SYN,TRANSFER_IN,108.52,CAD,2024-07-04 12:22:20,MOBILE,COMPLETED,TRANSFER_IN - MOBILE,,,REF849011920,30413.71,176.199.151.113,13fee24852edb483,,False,1.3785,0,2026-01-10 21:04:43
2d19d8f0-7222-4394-b4d8-3f91525870c2,PMLA-A000543-SYN,TRANSFER_OUT,0.47,CAD,2024-07-04 12:45:22,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF654729739,15574.88,3.176.27.238,5629bc46ad8b6b6a,"52.1865,-81.1956",True,1.0,0,2026-01-10 21:04:43
0f79240d-527b-4435-8e29-8d7d98c3dbf9,PMLA-A001112-SYN,TRANSFER_IN,614.7,CAD,2024-07-04 13:05:06,BRANCH,COMPLETED,TRANSFER_IN - BRANCH,,,REF699962640,98248.43,,,,False,1.0,0,2026-01-10 21:04:43
12a3a3b8-9efe-4e11-8cec-2312ca5bd2c7,PMLA-A002041-SYN,PAYROLL,3909.8,CAD,2024-07-04 13:06:30,ONLINE,COMPLETED,PAYROLL - ONLINE,,,REF105180813,80284.97,160.47.7.129,76666312401c96d6,"51.162,-94.0491",False,1.0,0,2026-01-10 21:04:43
810fce86-52db-4c01-aef4-73a4012f7013,PMLA-A000805-SYN,WITHDRAWAL,69.08,CAD,2024-07-04 13:06:49,MOBILE,COMPLETED,WITHDRAWAL - MOBILE,,,REF469450848,5162.43,231.42.171.111,ac8a3e768c55caa4,"45.2652,-82.2033",False,1.0,0,2026-01-10 21:04:43
cf434c04-5a13-40a7-8c04-a6e3c91b959b,PMLA-A001409-SYN,POS_PURCHASE,102.3,CAD,2024-07-04 13:08:38,MOBILE,COMPLETED,POS_PURCHASE - MOBILE,Merchant_4870,TELECOM,REF287058051,74350.58,67.161.211.69,9b01034247661440,"49.2875,-67.5837",False,1.0,0,2026-01-10 21:04:43
8cc68c5d-3aa8-4327-b595-03f8eeb95b64,PMLA-A000371-SYN,TRANSFER_IN,202.4,CAD,2024-07-04 13:12:54,BRANCH,COMPLETED,TRANSFER_IN - BRANCH,,,REF611024210,86675.21,,,,False,1.0,0,2026-01-10 21:04:43
f7e07d1c-51e9-4f48-a420-feb24f46629c,PMLA-A000604-SYN,TRANSFER_OUT,71303.17,CAD,2024-07-04 13:23:40,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF256609456,26364.42,76.50.3.101,950ab40ed5d2eb4f,,False,1.0,1,2026-01-10 21:04:43
f0eea74f-3cf4-4f8c-9133-7fa252d2ce40,PMLA-A000796-SYN,TRANSFER_OUT,28.11,CAD,2024-07-04 13:45:48,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF436424160,47648.6,215.73.57.202,dc6aa94b333e0868,,False,1.0,0,2026-01-10 21:04:43
527eb875-3a77-4c06-8cbd-2aaf570e3171,PMLA-A000764-SYN,WITHDRAWAL,152.77,CAD,2024-07-04 13:53:21,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF286044878,10591.57,136.99.208.72,e4a78ad625954bdf,"43.2782,-124.3687",False,1.0,0,2026-01-10 21:04:43
bb583996-4fa2-4618-bce0-0486aa7ce804,PMLA-A001539-SYN,TRANSFER_IN,206.34,CAD,2024-07-04 14:16:11,BRANCH,COMPLETED,TRANSFER_IN - BRANCH,,,REF758388161,27429.25,,,,False,1.0,0,2026-01-10 21:04:43
c07ad39c-d805-4fe7-8591-3bbccfd96124,PMLA-A001083-SYN,DEPOSIT,78.84,CAD,2024-07-04 14:30:03,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF904179025,19006.12,12.130.181.203,cfcc521662b53b5f,"52.9696,-67.4099",False,1.0,0,2026-01-10 21:04:43
426f1d99-d79f-4a82-9db9-fb7a6f8812fb,PMLA-A001692-SYN,BILL_PAYMENT,145.69,CAD,2024-07-04 14:43:19,MOBILE,COMPLETED,BILL_PAYMENT - MOBILE,,,REF807504800,26526.23,53.139.144.242,9e53fb70c9703a9d,,False,1.0,0,2026-01-10 21:04:43
f9a26227-231d-4f7d-a323-1dc1e00fd38e,PMLA-A001585-SYN,WITHDRAWAL,233.06,CAD,2024-07-04 15:08:49,PHONE,COMPLETED,WITHDRAWAL - PHONE,,,REF603925197,26424.61,,,,False,1.0,0,2026-01-10 21:04:43
9b83ee44-a1b1-46ff-b36a-a21b8ca67e7f,PMLA-A001740-SYN,BILL_PAYMENT,217.82,CAD,2024-07-04 15:21:00,ONLINE,COMPLETED,BILL_PAYMENT - ONLINE,,,REF251180705,22494.69,223.51.30.16,8508761a580758b9,"46.2158,-120.8712",False,1.0,0,2026-01-10 21:04:43
0bf36828-6705-40f6-8b1f-70c14ec445b2,PMLA-A000485-SYN,DEPOSIT,122.69,CAD,2024-07-04 15:34:32,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF113855484,59529.92,212.182.7.196,e1b83307a7e538eb,"50.6286,-86.1503",False,1.3419,1,2026-01-10 21:04:43
445be609-ee0e-48d9-b964-35696da54068,PMLA-A001886-SYN,TRANSFER_OUT,43.21,CAD,2024-07-04 15:43:59,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF495588461,83326.65,19.17.140.197,9180465781e8c6db,"44.0404,-81.8016",False,1.3746,0,2026-01-10 21:04:43
87c5fd6d-e7f3-484b-9b30-87c3dcca875c,PMLA-A001072-SYN,BILL_PAYMENT,220.28,CAD,2024-07-04 15:44:04,ONLINE,COMPLETED,BILL_PAYMENT - ONLINE,,,REF967144303,88264.05,69.49.239.40,fe4d04beddafc32d,,False,1.0,0,2026-01-10 21:04:43
31ddf71a-45fc-4d2c-8bff-5920a49bea53,PMLA-A001370-SYN,DEPOSIT,53.99,CAD,2024-07-04 16:01:56,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF201987264,15504.54,235.137.13.178,6ea56c03bbed8686,"51.3239,-76.8175",False,1.0,0,2026-01-10 21:04:43
6843c39b-18e2-472f-b445-509fe540cc12,PMLA-A001391-SYN,BILL_PAYMENT,399.81,CAD,2024-07-04 16:07:27,BRANCH,COMPLETED,BILL_PAYMENT - BRANCH,,,REF289220010,2026.92,,,,False,1.0,0,2026-01-10 21:04:43
cd63aa11-925a-4432-8466-947fe487773d,PMLA-A001462-SYN,TRANSFER_OUT,285.2,CAD,2024-07-04 16:19:22,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF745141793,8521.15,228.19.230.180,71eb22c718ca512f,,True,1.0,0,2026-01-10 21:04:43
1a6bb30d-4d02-4407-8d7f-4ce70a47262d,PMLA-A001225-SYN,TRANSFER_IN,180.52,CAD,2024-07-04 16:27:53,BRANCH,COMPLETED,TRANSFER_IN - BRANCH,,,REF981405892,79442.54,,,,False,1.0,0,2026-01-10 21:04:43
1b9e94c0-371c-4704-9801-9cd90f7b99f1,PMLA-A001471-SYN,DEPOSIT,102854.17,CAD,2024-07-04 16:29:24,ONLINE,COMPLETED,DEPOSIT - ONLINE,,,REF742177423,74015.81,96.62.151.97,c8e7436379af667a,"51.0023,-103.3151",False,1.0,1,2026-01-10 21:04:43
26c4c0ec-a29c-48e7-8ce6-3011a2a76e4d,PMLA-A000531-SYN,WITHDRAWAL,862.36,CAD,2024-07-04 16:43:45,MOBILE,COMPLETED,WITHDRAWAL - MOBILE,,,REF811610530,59572.23,252.10.15.207,71b3aa5a59f7f402,,True,1.0,0,2026-01-10 21:04:43
a82233bc-f379-452a-8b7c-ef6a349bc64c,PMLA-A000485-SYN,BILL_PAYMENT,168.97,CAD,2024-07-04 16:50:16,ONLINE,COMPLETED,  BILL_PAYMENT - ONLINE  ,,,REF592867671,33754.55,54.59.147.241,bcd50d5b9ba44acb,"50.9722,-98.5248",True,1.0,0,2026-01-10 21:04:43
adbd8083-6125-48b8-addd-629b675ce5d7,PMLA-A001123-SYN,POS_PURCHASE,17.69,USD,2024-07-04 16:54:13,ATM,COMPLETED,POS_PURCHASE - ATM,Merchant_2190,GAS_STATION,REF388596663,12868.7,,,,False,1.0,0,2026-01-10 21:04:43
bcdcb7b0-8471-4309-8708-6707e1c7c315,PMLA-A001462-SYN,WITHDRAWAL,120.63,CAD,2024-07-04 17:05:34,PHONE,COMPLETED,WITHDRAWAL - PHONE,,,REF785711109,11350.62,,,,True,1.0,0,2026-01-10 21:04:43
c3fa325a-3ff4-47c3-85fd-7a7f25f3378a,PMLA-A001116-SYN,TRANSFER_OUT,223.87,CAD,2024-07-04 17:13:31,ONLINE,REVERSED,  TRANSFER_OUT - ONLINE  ,,,REF149543913,25755.71,217.82.9.118,b38f712c72cf77e8,"50.6297,-75.9507",False,1.0,0,2026-01-10 21:04:43
4fbaff6e-9709-48e3-b24a-3da25ab19145,PMLA-A000122-SYN,DEPOSIT,66.71,CAD,2024-07-04 17:47:08,ONLINE,COMPLETED,DEPOSIT - ONLINE,,,REF366100750,57309.95,29.241.92.85,b6b19b268e7b5973,,False,1.0,0,2026-01-10 21:04:43
287dedf4-955e-4fae-b458-3a287d2655c5,PMLA-A000218-SYN,TRANSFER_IN,56.46,CAD,2024-07-04 17:49:55,MOBILE,COMPLETED,TRANSFER_IN - MOBILE,,,REF375085763,56069.76,132.97.6.39,38f08a02180f3b90,,False,1.0,0,2026-01-10 21:04:43
5cc411b0-593a-4ab6-b5f8-3bb4c60f1db0,PMLA-A001070-SYN,INTERAC_ETRANSFER,9148.43,CAD,2024-07-04 17:51:53,BRANCH,COMPLETED,INTERAC_ETRANSFER - BRANCH,,,REF859915047,25295.49,,,,False,1.0,0,2026-01-10 21:04:43
ef34f769-3598-4259-beb7-51415486a097,PMLA-A000193-SYN,BILL_PAYMENT,19.08,CAD,2024-07-04 18:35:54,ONLINE,COMPLETED,BILL_PAYMENT - ONLINE,,,REF501171510,11869.65,175.167.199.60,cc5edc3a32ce605c,"46.4822,-60.5286",False,1.0,0,2026-01-10 21:04:43
0bd392d0-db3b-4fba-99fa-6e1d1e85b94b,PMLA-A001406-SYN,WITHDRAWAL,109.66,CAD,2024-07-04 18:40:15,ATM,COMPLETED,WITHDRAWAL - ATM,,,REF613767496,81545.67,,,,False,1.0,0,2026-01-10 21:04:43
ad8b9b5d-42cc-4b0d-ae33-50389882913c,PMLA-A000766-SYN,TRANSFER_IN,70.03,CAD,2024-07-04 18:44:12,MOBILE,COMPLETED,TRANSFER_IN - MOBILE,,,REF123292380,66841.75,138.175.97.39,099286563537ba84,"45.1684,-85.9121",False,1.0,0,2026-01-10 21:04:43
0a23174e-5eae-4c06-96bd-a82266228396,PMLA-A001715-SYN,BILL_PAYMENT,561.88,CAD,2024-07-04 19:46:16,ONLINE,COMPLETED,BILL_PAYMENT - ONLINE,,,REF628376126,38008.26,192.212.11.240,e7c3ffc019958845,,False,1.0,0,2026-01-10 21:04:43
1f2413f2-4059-4c47-bfb3-6d60adba1f94,PMLA-A001366-SYN,POS_PURCHASE,22.98,CAD,2024-07-04 19:49:16,ATM,COMPLETED,POS_PURCHASE - ATM,Merchant_4701,TRAVEL,REF484961987,45254.97,,,,True,1.0,0,2026-01-10 21:04:43
624a9f1d-2e74-4dfa-943f-e70a5f660250,PMLA-A000298-SYN,DEPOSIT,2.95,CAD,2024-07-04 20:37:31,ONLINE,COMPLETED,DEPOSIT - ONLINE	,,,REF839378366,86931.23,210.165.215.68,1cf7baac2ab9b24e,,False,1.0,1,2026-01-10 21:04:43
dc0c4816-bbdd-4cb3-ac3d-558ce2aeb43f,PMLA-A001101-SYN,BILL_PAYMENT,799.07,CAD,2024-07-05 00:26:23,MOBILE,COMPLETED,BILL_PAYMENT - MOBILE,,,REF694173202,4089.73,119.29.236.30,07333fc7c5791b14,"46.3444,-63.2939",False,1.0,0,2026-01-10 21:04:43
ab1a1fb2-8adb-4a81-b418-a34a7b26f1fa,PMLA-A000714-SYN,BILL_PAYMENT,191.11,CAD,2024-07-05 05:26:18,ONLINE,COMPLETED,BILL_PAYMENT - ONLINE,,,REF242682833,5765.63,205.45.89.138,fd26f6c75f365307,,False,1.0,0,2026-01-10 21:04:43
076c8332-0390-477b-9cb4-5578b4cbb049,PMLA-A000081-SYN,TRANSFER_IN,403.56,CAD,2024-07-05 05:30:08,MOBILE,COMPLETED,TRANSFER_IN - MOBILE,,,REF647057496,53001.55,112.89.26.245,ca154e046385637c,"46.8613,-64.9054",False,1.0,0,2026-01-10 21:04:43
07883639-3c48-4956-8b38-3cf2ab667490,PMLA-A000667-SYN,POS_PURCHASE,35.51,CAD,2024-07-05 05:38:38,ONLINE,COMPLETED,POS_PURCHASE - ONLINE,Merchant_8584,RESTAURANT,REF368492634,98696.65,137.157.211.216,ecec85aac4677914,"51.0695,-118.6707",False,1.0,0,2026-01-10 21:04:43
200326d8-7e30-4db4-9d3d-c26d88737b6c,PMLA-A001433-SYN,WITHDRAWAL,25.46,CAD,2024-07-05 06:22:33,ATM,COMPLETED,WITHDRAWAL - ATM,,,REF966417129,5494.32,,,,False,1.0,0,2026-01-10 21:04:43
6ccb701e-844b-4971-bad2-acadabbbd958,PMLA-A001933-SYN,DEPOSIT,90.16,CAD,2024-07-05 06:54:49,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF412084538,11307.24,12.233.168.209,e2daffcb5a8898dc,"52.603,-63.9855",False,1.0,0,2026-01-10 21:04:43
e08e2348-a7e4-4038-9c32-edbe075ba198,PMLA-A001608-SYN,DEPOSIT,945.23,CAD,2024-07-05 06:56:40,ONLINE,COMPLETED,DEPOSIT - ONLINE,,,REF725669398,8696.18,123.209.160.37,ed4988c979edd908,,False,1.0,0,2026-01-10 21:04:43
634abf2f-cffe-4104-8562-0ec64e92b2c0,PMLA-A001130-SYN,ATM_WITHDRAWAL,52.63,CAD,2024-07-05 08:20:30,BRANCH,COMPLETED,ATM_WITHDRAWAL - BRANCH,,,REF699798828,92138.41,,,,False,1.0,0,2026-01-10 21:04:43
09edfbba-3616-4fd7-9821-5561ca947407,PMLA-A000757-SYN,BILL_PAYMENT,444.54,CAD,2024-07-05 09:20:44,MOBILE,COMPLETED,BILL_PAYMENT - MOBILE,,,REF231633430,72062.15,192.85.142.76,b9f61ced36d5c1fc,,False,1.0,0,2026-01-10 21:04:43
6cdf95f9-409a-4db6-9fbc-f470d93c1856,PMLA-A001056-SYN,WITHDRAWAL,99.59,CAD,2024-07-05 09:26:25,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF803500055,50963.51,147.64.201.152,b585da27ad0c90e0,"48.1446,-96.6979",False,1.0,0,2026-01-10 21:04:43
effefb77-7064-48e9-8a8e-1102c58da17a,PMLA-A000970-SYN,BILL_PAYMENT,345.73,CAD,2024-07-05 09:51:16,ONLINE,COMPLETED,,,,REF461881328,70315.14,61.204.191.141,954c394581d570fa,"51.9492,-88.7291",False,1.0,0,2026-01-10 21:04:43
de9498fd-32a9-4fba-ba6c-2a4252201d6f,PMLA-A000974-SYN,TRANSFER_OUT,31.57,CAD,2024-07-05 09:51:36,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF850891680,94967.93,143.34.201.101,168aa7240d6ab1b0,"50.7979,-124.8657",False,1.0,0,2026-01-10 21:04:43
329fa135-0192-4dba-92c2-46bf7067c621,PMLA-A000612-SYN,POS_PURCHASE,33.32,CAD,2024-07-05 09:52:23,MOBILE,COMPLETED,POS_PURCHASE - MOBILE,Merchant_1289,UTILITIES,REF127820435,58936.55,122.19.156.244,7d23e765ba023742,"52.1019,-127.5171",False,1.0,0,2026-01-10 21:04:43
cc8cbc60-2e0e-46ea-b718-062db31648f9,PMLA-A001474-SYN,DEPOSIT,1658.26,CAD,2024-07-05 10:20:07,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF993805370,26385.21,54.21.48.216,3f34a64218ecd4f1,"46.2943,-117.9926",False,1.0,0,2026-01-10 21:04:43
c5cf8c7c-dd88-4ce5-93e8-e9a681ad154b,PMLA-A000205-SYN,POS_PURCHASE,19.36,CAD,2024-07-05 10:27:58,BRANCH,COMPLETED,POS_PURCHASE - BRANCH,Merchant_4832,INSURANCE,REF768466824,52141.31,,,,False,1.0,1,2026-01-10 21:04:43
2ddca7d5-d76f-4536-bc42-fcca68953b5a,PMLA-A000392-SYN,TRANSFER_OUT,92.8,CAD,2024-07-05 10:44:47,MOBILE,COMPLETED,TRANSFER_OUT - MOBILE,,,REF154107940,61153.81,84.19.107.147,465cdc92c64e3362,,False,1.3606,0,2026-01-10 21:04:43
a71f315c-839b-4df1-be7d-e206f9c32067,PMLA-A001627-SYN,WITHDRAWAL,78.99,CAD,2024-07-05 11:08:58,ATM,COMPLETED,WITHDRAWAL - ATM,,,REF450221548,18895.04,,,,False,1.0,0,2026-01-10 21:04:43
6e858370-5e38-4932-854a-a2cdf1f3a64b,PMLA-A001191-SYN,TRANSFER_IN,151.75,CAD,2024-07-05 11:46:39,PHONE,COMPLETED,TRANSFER_IN - PHONE,,,REF858933475,52541.36,,,,True,1.0,0,2026-01-10 21:04:43
5684a8b0-fc8a-4731-b8eb-ceb23957633a,PMLA-A001871-SYN,DEPOSIT,131.08,CAD,2024-07-05 12:17:06,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF913502542,30026.72,88.216.72.26,cb7fda6b0b5aad90,"47.0931,-117.2738",False,1.0,1,2026-01-10 21:04:43
b49dc25a-823a-4c96-bbe7-299114104034,PMLA-A001193-SYN,TRANSFER_IN,16.11,CAD,2024-07-05 12:30:26,BRANCH,COMPLETED,TRANSFER_IN - BRANCH,,,REF369196272,53411.16,,,,False,1.0,0,2026-01-10 21:04:43
58e9dbdd-e096-4ed9-8cf4-35331070b97c,PMLA-A000426-SYN,DEPOSIT,36.62,CAD,2024-07-05 13:15:15,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF888937796,33775.61,173.248.215.244,e66ae6d1c1606318,"45.0061,-126.1907",False,1.0,0,2026-01-10 21:04:43
